기준_날짜,자치구_명칭,지하철_승객_수
20221210,강서구,165675.0
20221210,관악구,238705.0
20221210,광진구,173314.0
20221210,구로구,141138.0
20221210,금천구,31471.0
20221210,노원구,139831.0
20221210,도봉구,68805.0
20221210,동대문구,95391.0
20221210,동작구,132723.0
20221210,마포구,258259.0
20221210,서대문구,80376.0
20221210,서초구,303417.0
20221210,성동구,150968.0
20221210,성북구,106481.0
20221210,송파구,283730.0
20221210,양천구,79497.0
20221210,영등포구,213088.0
20221210,용산구,108819.0
20221210,은평구,123118.0
20221210,종로구,258048.0
20221210,중구,337535.0
20221210,중랑구,78168.0
20221211,강남구,349026.0
20221211,강동구,110288.0
20221211,강북구,78122.0
20221211,강서구,165675.0
20221211,관악구,238705.0
20221211,광진구,173314.0
20221211,구로구,141138.0
20221211,금천구,31471.0
20221211,노원구,139831.0
20221211,도봉구,68805.0
20221211,동대문구,95391.0
20221211,동작구,132723.0
20221211,마포구,258259.0
20221211,서대문구,80376.0
20221211,서초구,303417.0
20221211,성동구,150968.0
20221211,성북구,106481.0
20221211,송파구,283730.0
20221211,양천구,79497.0
20221211,영등포구,213088.0
20221211,용산구,108819.0
20221211,은평구,123118.0
20221211,종로구,258048.0
20221211,중구,337535.0
20221211,중랑구,78168.0
20221212,강남구,349026.0
20221212,강동구,110288.0
20221212,강북구,78122.0
20221212,강서구,165675.0
20221212,관악구,238705.0
20221212,광진구,173314.0
20221212,구로구,141138.0
20221212,금천구,31471.0
20221212,노원구,139831.0
20221212,도봉구,68805.0
20221212,동대문구,95391.0
20221212,동작구,132723.0
20221212,마포구,258259.0
20221212,서대문구,80376.0
20221212,서초구,303417.0
20221212,성동구,150968.0
20221212,성북구,106481.0
20221212,송파구,283730.0
20221212,양천구,79497.0
20221212,영등포구,213088.0
20221212,용산구,108819.0
20221212,은평구,123118.0
20221212,종로구,258048.0
20221212,중구,337535.0
20221212,중랑구,78168.0
20221213,강남구,349026.0
20221213,강동구,110288.0
20221213,강북구,78122.0
20221213,강서구,165675.0
20221213,관악구,238705.0
20221213,광진구,173314.0
20221213,구로구,141138.0
20221213,금천구,31471.0
20221213,노원구,139831.0
20221213,도봉구,68805.0
20221213,동대문구,95391.0
20221213,동작구,132723.0
20221213,마포구,258259.0
20221213,서대문구,80376.0
20221213,서초구,303417.0
20221213,성동구,150968.0
20221213,성북구,106481.0
20221213,송파구,283730.0
20221213,양천구,79497.0
20221213,영등포구,213088.0
20221213,용산구,108819.0
20221213,은평구,123118.0
20221213,종로구,258048.0
20221213,중구,337535.0
20221213,중랑구,78168.0
20221214,강남구,556640.0
20221214,강동구,146927.0
20221214,강북구,95296.0
20221214,강서구,227989.0
20221214,관악구,275036.0
20221214,광진구,200161.0
20221214,구로구,186012.0
20221214,금천구,73309.0
20221214,노원구,184648.0
20221214,도봉구,82902.0
20221214,동대문구,103873.0
20221214,동작구,170817.0
20221214,마포구,294640.0
20221214,서대문구,109921.0
20221214,서초구,389475.0
20221214,성동구,214603.0
20221214,성북구,142564.0
20221214,송파구,347634.0
20221214,양천구,109759.0
20221214,영등포구,315833.0
20221214,용산구,124626.0
20221214,은평구,155040.0
20221214,종로구,291033.0
20221214,중구,428898.0
20221214,중랑구,101808.0
20221215,강남구,592399.0
20221215,강동구,153589.0
20221215,강북구,97474.0
20221215,강서구,240112.0
20221215,관악구,281982.0
20221215,광진구,210097.0
20221215,구로구,193208.0
20221215,금천구,76110.0
20221215,노원구,192104.0
20221215,도봉구,85812.0
20221215,동대문구,110319.0
20221215,동작구,174986.0
20221215,마포구,311068.0
20221215,서대문구,116811.0
20221215,서초구,411665.0
20221215,성동구,227729.0
20221215,성북구,146677.0
20221215,송파구,363331.0
20221215,양천구,113814.0
20221215,영등포구,330994.0
20221215,용산구,131756.0
20221215,은평구,160125.0
20221215,종로구,308019.0
20221215,중구,449596.0
20221215,중랑구,107150.0
20221216,강남구,588715.0
20221216,강동구,156768.0
20221216,강북구,100910.0
20221216,강서구,239675.0
20221216,관악구,296820.0
20221216,광진구,220112.0
20221216,구로구,195035.0
20221216,금천구,74007.0
20221216,노원구,194206.0
20221216,도봉구,88501.0
20221216,동대문구,114791.0
20221216,동작구,179446.0
20221216,마포구,325182.0
20221216,서대문구,116761.0
20221216,서초구,434148.0
20221216,성동구,232044.0
20221216,성북구,148101.0
20221216,송파구,382673.0
20221216,양천구,116327.0
20221216,영등포구,329056.0
20221216,용산구,145731.0
20221216,은평구,163281.0
20221216,종로구,317657.0
20221216,중구,461422.0
20221216,중랑구,108611.0
20221217,강남구,367211.0
20221217,강동구,112874.0
20221217,강북구,79649.0
20221217,강서구,168661.0
20221217,관악구,242680.0
20221217,광진구,179878.0
20221217,구로구,138701.0
20221217,금천구,32021.0
20221217,노원구,142036.0
20221217,도봉구,66199.0
20221217,동대문구,92701.0
20221217,동작구,135224.0
20221217,마포구,270818.0
20221217,서대문구,85088.0
20221217,서초구,314424.0
20221217,성동구,157164.0
20221217,성북구,109103.0
20221217,송파구,299642.0
20221217,양천구,80451.0
20221217,영등포구,219982.0
20221217,용산구,123977.0
20221217,은평구,121140.0
20221217,종로구,257676.0
20221217,중구,353261.0
20221217,중랑구,79093.0
20221218,강남구,215822.0
20221218,강동구,76026.0
20221218,강북구,54674.0
20221218,강서구,113111.0
20221218,관악구,161511.0
20221218,광진구,121568.0
20221218,구로구,90402.0
20221218,금천구,20551.0
20221218,노원구,94570.0
20221218,도봉구,45533.0
20221218,동대문구,61303.0
20221218,동작구,84554.0
20221218,마포구,181914.0
20221218,서대문구,56457.0
20221218,서초구,207275.0
20221218,성동구,103647.0
20221218,성북구,73118.0
20221218,송파구,198473.0
20221218,양천구,51736.0
20221218,영등포구,154175.0
20221218,용산구,86222.0
20221218,은평구,80956.0
20221218,종로구,158543.0
20221218,중구,226568.0
20221218,중랑구,51593.0
20221219,강남구,541936.0
20221219,강동구,141537.0
20221219,강북구,93574.0
20221219,강서구,222348.0
20221219,관악구,261257.0
20221219,광진구,196410.0
20221219,구로구,179214.0
20221219,금천구,71881.0
20221219,노원구,178669.0
20221219,도봉구,82248.0
20221219,동대문구,105304.0
20221219,동작구,161888.0
20221219,마포구,287398.0
20221219,서대문구,107546.0
20221219,서초구,376699.0
20221219,성동구,209777.0
20221219,성북구,138621.0
20221219,송파구,333122.0
20221219,양천구,106617.0
20221219,영등포구,304458.0
20221219,용산구,118274.0
20221219,은평구,151065.0
20221219,종로구,280652.0
20221219,중구,416041.0
20221219,중랑구,101412.0
20221220,강남구,215822.0
20221220,강동구,76026.0
20221220,강북구,54674.0
20221220,강서구,113111.0
20221220,관악구,161511.0
20221220,광진구,121568.0
20221220,구로구,90402.0
20221220,금천구,20551.0
20221220,노원구,94570.0
20221220,도봉구,45533.0
20221220,동대문구,61303.0
20221220,동작구,84554.0
20221220,마포구,181914.0
20221220,서대문구,56457.0
20221220,서초구,207275.0
20221220,성동구,103647.0
20221220,성북구,73118.0
20221220,송파구,198473.0
20221220,양천구,51736.0
20221220,영등포구,154175.0
20221220,용산구,86222.0
20221220,은평구,80956.0
20221220,종로구,158543.0
20221220,중구,226568.0
20221220,중랑구,51593.0
20221221,강남구,604188.0
20221221,강동구,160017.0
20221221,강북구,103029.0
20221221,강서구,248435.0
20221221,관악구,283315.0
20221221,광진구,216056.0
20221221,구로구,195508.0
20221221,금천구,77184.0
20221221,노원구,199148.0
20221221,도봉구,88811.0
20221221,동대문구,115196.0
20221221,동작구,179914.0
20221221,마포구,321044.0
20221221,서대문구,118274.0
20221221,서초구,417700.0
20221221,성동구,238252.0
20221221,성북구,152508.0
20221221,송파구,381645.0
20221221,양천구,119678.0
20221221,영등포구,338021.0
20221221,용산구,137052.0
20221221,은평구,163980.0
20221221,종로구,315934.0
20221221,중구,459360.0
20221221,중랑구,110721.0
20221222,강남구,603140.0
20221222,강동구,155019.0
20221222,강북구,99608.0
20221222,강서구,234851.0
20221222,관악구,283115.0
20221222,광진구,206013.0
20221222,구로구,190671.0
20221222,금천구,74490.0
20221222,노원구,185248.0
20221222,도봉구,85220.0
20221222,동대문구,111119.0
20221222,동작구,170799.0
20221222,마포구,318247.0
20221222,서대문구,115188.0
20221222,서초구,413197.0
20221222,성동구,225887.0
20221222,성북구,145339.0
20221222,송파구,369244.0
20221222,양천구,112820.0
20221222,영등포구,328824.0
20221222,용산구,132193.0
20221222,은평구,159145.0
20221222,종로구,318415.0
20221222,중구,455565.0
20221222,중랑구,101082.0
20221223,강남구,578795.0
20221223,강동구,147877.0
20221223,강북구,97257.0
20221223,강서구,222539.0
20221223,관악구,280698.0
20221223,광진구,207435.0
20221223,구로구,179266.0
20221223,금천구,69712.0
20221223,노원구,182359.0
20221223,도봉구,82218.0
20221223,동대문구,106104.0
20221223,동작구,166097.0
20221223,마포구,311986.0
20221223,서대문구,109380.0
20221223,서초구,406798.0
20221223,성동구,217858.0
20221223,성북구,137581.0
20221223,송파구,374812.0
20221223,양천구,108375.0
20221223,영등포구,316181.0
20221223,용산구,132585.0
20221223,은평구,155188.0
20221223,종로구,300835.0
20221223,중구,447418.0
20221223,중랑구,101525.0
20221224,강남구,320909.0
20221224,강동구,100082.0
20221224,강북구,72524.0
20221224,강서구,151595.0
20221224,관악구,203630.0
20221224,광진구,155251.0
20221224,구로구,116795.0
20221224,금천구,26529.0
20221224,노원구,125953.0
20221224,도봉구,58616.0
20221224,동대문구,87015.0
20221224,동작구,111864.0
20221224,마포구,238642.0
20221224,서대문구,72250.0
20221224,서초구,253981.0
20221224,성동구,138293.0
20221224,성북구,93845.0
20221224,송파구,278342.0
20221224,양천구,68056.0
20221224,영등포구,188888.0
20221224,용산구,102251.0
20221224,은평구,108439.0
20221224,종로구,234408.0
20221224,중구,335594.0
20221224,중랑구,69166.0
20221225,강남구,219681.0
20221225,강동구,76284.0
20221225,강북구,58550.0
20221225,강서구,116167.0
20221225,관악구,158267.0
20221225,광진구,128519.0
20221225,구로구,86478.0
20221225,금천구,20404.0
20221225,노원구,100494.0
20221225,도봉구,48249.0
20221225,동대문구,67700.0
20221225,동작구,82010.0
20221225,마포구,199666.0
20221225,서대문구,54358.0
20221225,서초구,192571.0
20221225,성동구,110720.0
20221225,성북구,75208.0
20221225,송파구,226998.0
20221225,양천구,51412.0
20221225,영등포구,158987.0
20221225,용산구,87648.0
20221225,은평구,84805.0
20221225,종로구,192090.0
20221225,중구,283984.0
20221225,중랑구,51608.0
20221226,강남구,523543.0
20221226,강동구,140040.0
20221226,강북구,93405.0
20221226,강서구,216978.0
20221226,관악구,257030.0
20221226,광진구,192249.0
20221226,구로구,175256.0
20221226,금천구,69295.0
20221226,노원구,174230.0
20221226,도봉구,81027.0
20221226,동대문구,105879.0
20221226,동작구,156783.0
20221226,마포구,286078.0
20221226,서대문구,105204.0
20221226,서초구,369206.0
20221226,성동구,205078.0
20221226,성북구,129665.0
20221226,송파구,327798.0
20221226,양천구,104441.0
20221226,영등포구,295945.0
20221226,용산구,116857.0
20221226,은평구,148867.0
20221226,종로구,286230.0
20221226,중구,422360.0
20221226,중랑구,97809.0
20221227,강남구,552990.0
20221227,강동구,146100.0
20221227,강북구,97398.0
20221227,강서구,226637.0
20221227,관악구,271349.0
20221227,광진구,200821.0
20221227,구로구,183539.0
20221227,금천구,71920.0
20221227,노원구,180969.0
20221227,도봉구,84563.0
20221227,동대문구,109025.0
20221227,동작구,164918.0
20221227,마포구,302740.0
20221227,서대문구,110265.0
20221227,서초구,386225.0
20221227,성동구,215934.0
20221227,성북구,134877.0
20221227,송파구,344437.0
20221227,양천구,109102.0
20221227,영등포구,309333.0
20221227,용산구,125437.0
20221227,은평구,155951.0
20221227,종로구,304723.0
20221227,중구,435883.0
20221227,중랑구,101806.0
20221228,강남구,549960.0
20221228,강동구,146965.0
20221228,강북구,97787.0
20221228,강서구,226500.0
20221228,관악구,275073.0
20221228,광진구,204261.0
20221228,구로구,184557.0
20221228,금천구,71117.0
20221228,노원구,183229.0
20221228,도봉구,84356.0
20221228,동대문구,109173.0
20221228,동작구,166113.0
20221228,마포구,307181.0
20221228,서대문구,110747.0
20221228,서초구,387386.0
20221228,성동구,216943.0
20221228,성북구,135579.0
20221228,송파구,347732.0
20221228,양천구,110216.0
20221228,영등포구,312167.0
20221228,용산구,130135.0
20221228,은평구,155987.0
20221228,종로구,314537.0
20221228,중구,441406.0
20221228,중랑구,102624.0
20221229,강남구,536471.0
20221229,강동구,144055.0
20221229,강북구,96456.0
20221229,강서구,221437.0
20221229,관악구,270428.0
20221229,광진구,207928.0
20221229,구로구,180524.0
20221229,금천구,67932.0
20221229,노원구,180150.0
20221229,도봉구,83675.0
20221229,동대문구,108134.0
20221229,동작구,161393.0
20221229,마포구,305827.0
20221229,서대문구,108571.0
20221229,서초구,379095.0
20221229,성동구,213529.0
20221229,성북구,133364.0
20221229,송파구,341735.0
20221229,양천구,107141.0
20221229,영등포구,304773.0
20221229,용산구,126221.0
20221229,은평구,153503.0
20221229,종로구,304979.0
20221229,중구,434733.0
20221229,중랑구,100949.0
20221230,강남구,496713.0
20221230,강동구,141839.0
20221230,강북구,98289.0
20221230,강서구,218505.0
20221230,관악구,270489.0
20221230,광진구,203918.0
20221230,구로구,175826.0
20221230,금천구,61622.0
20221230,노원구,179345.0
20221230,도봉구,83251.0
20221230,동대문구,109947.0
20221230,동작구,160225.0
20221230,마포구,309242.0
20221230,서대문구,107293.0
20221230,서초구,371553.0
20221230,성동구,207308.0
20221230,성북구,132296.0
20221230,송파구,345044.0
20221230,양천구,105617.0
20221230,영등포구,290685.0
20221230,용산구,129496.0
20221230,은평구,153886.0
20221230,종로구,303939.0
20221230,중구,432473.0
20221230,중랑구,100357.0
20221231,강남구,262574.0
20221231,강동구,90578.0
20221231,강북구,68460.0
20221231,강서구,135928.0
20221231,관악구,186580.0
20221231,광진구,141307.0
20221231,구로구,104970.0
20221231,금천구,24500.0
20221231,노원구,118227.0
20221231,도봉구,57198.0
20221231,동대문구,81084.0
20221231,동작구,105000.0
20221231,마포구,209133.0
20221231,서대문구,66601.0
20221231,서초구,215307.0
20221231,성동구,120496.0
20221231,성북구,85820.0
20221231,송파구,236450.0
20221231,양천구,63205.0
20221231,영등포구,159069.0
20221231,용산구,91927.0
20221231,은평구,103591.0
20221231,종로구,223314.0
20221231,중구,280749.0
20221231,중랑구,65703.0
20230101,강남구,147402.0
20230101,강동구,59575.0
20230101,강북구,44684.0
20230101,강서구,93560.0
20230101,관악구,120423.0
20230101,광진구,107296.0
20230101,구로구,66745.0
20230101,금천구,16054.0
20230101,노원구,75292.0
20230101,도봉구,38604.0
20230101,동대문구,51206.0
20230101,동작구,66090.0
20230101,마포구,150839.0
20230101,서대문구,42217.0
20230101,서초구,153009.0
20230101,성동구,77636.0
20230101,성북구,56852.0
20230101,송파구,154636.0
20230101,양천구,39333.0
20230101,영등포구,108098.0
20230101,용산구,68987.0
20230101,은평구,68216.0
20230101,종로구,136211.0
20230101,중구,183568.0
20230101,중랑구,41953.0
20230102,강남구,509535.0
20230102,강동구,134227.0
20230102,강북구,86880.0
20230102,강서구,211641.0
20230102,관악구,243418.0
20230102,광진구,180546.0
20230102,구로구,170045.0
20230102,금천구,70174.0
20230102,노원구,165106.0
20230102,도봉구,77020.0
20230102,동대문구,96728.0
20230102,동작구,148539.0
20230102,마포구,266970.0
20230102,서대문구,100123.0
20230102,서초구,352517.0
20230102,성동구,193014.0
20230102,성북구,121231.0
20230102,송파구,305222.0
20230102,양천구,101290.0
20230102,영등포구,287265.0
20230102,용산구,108595.0
20230102,은평구,140353.0
20230102,종로구,251185.0
20230102,중구,391007.0
20230102,중랑구,94290.0
20230103,강남구,543782.0
20230103,강동구,141074.0
20230103,강북구,91142.0
20230103,강서구,220521.0
20230103,관악구,258160.0
20230103,광진구,189543.0
20230103,구로구,178093.0
20230103,금천구,72572.0
20230103,노원구,170980.0
20230103,도봉구,80161.0
20230103,동대문구,101375.0
20230103,동작구,156632.0
20230103,마포구,280474.0
20230103,서대문구,104977.0
20230103,서초구,368964.0
20230103,성동구,204863.0
20230103,성북구,126655.0
20230103,송파구,324241.0
20230103,양천구,105447.0
20230103,영등포구,298879.0
20230103,용산구,114118.0
20230103,은평구,147920.0
20230103,종로구,272672.0
20230103,중구,403600.0
20230103,중랑구,98695.0
20230104,강남구,548510.0
20230104,강동구,144121.0
20230104,강북구,92567.0
20230104,강서구,223394.0
20230104,관악구,264207.0
20230104,광진구,193463.0
20230104,구로구,181445.0
20230104,금천구,73155.0
20230104,노원구,174830.0
20230104,도봉구,81645.0
20230104,동대문구,103337.0
20230104,동작구,159855.0
20230104,마포구,286365.0
20230104,서대문구,106314.0
20230104,서초구,374224.0
20230104,성동구,207648.0
20230104,성북구,130597.0
20230104,송파구,331989.0
20230104,양천구,107308.0
20230104,영등포구,302741.0
20230104,용산구,117618.0
20230104,은평구,150543.0
20230104,종로구,283926.0
20230104,중구,408047.0
20230104,중랑구,99936.0
20230105,강남구,558401.0
20230105,강동구,145022.0
20230105,강북구,93422.0
20230105,강서구,224527.0
20230105,관악구,268638.0
20230105,광진구,195797.0
20230105,구로구,182580.0
20230105,금천구,73562.0
20230105,노원구,177932.0
20230105,도봉구,83020.0
20230105,동대문구,106901.0
20230105,동작구,161712.0
20230105,마포구,292571.0
20230105,서대문구,107707.0
20230105,서초구,380657.0
20230105,성동구,209177.0
20230105,성북구,132432.0
20230105,송파구,334818.0
20230105,양천구,108041.0
20230105,영등포구,306174.0
20230105,용산구,117933.0
20230105,은평구,151740.0
20230105,종로구,287357.0
20230105,중구,413771.0
20230105,중랑구,100588.0
20230106,강남구,577220.0
20230106,강동구,150958.0
20230106,강북구,97008.0
20230106,강서구,230306.0
20230106,관악구,283591.0
20230106,광진구,206722.0
20230106,구로구,187865.0
20230106,금천구,74334.0
20230106,노원구,183741.0
20230106,도봉구,86382.0
20230106,동대문구,111485.0
20230106,동작구,172082.0
20230106,마포구,311666.0
20230106,서대문구,111723.0
20230106,서초구,406987.0
20230106,성동구,218429.0
20230106,성북구,135966.0
20230106,송파구,347180.0
20230106,양천구,111344.0
20230106,영등포구,316184.0
20230106,용산구,128474.0
20230106,은평구,156679.0
20230106,종로구,298694.0
20230106,중구,433058.0
20230106,중랑구,103495.0
20230107,강남구,328621.0
20230107,강동구,103377.0
20230107,강북구,71985.0
20230107,강서구,153834.0
20230107,관악구,216004.0
20230107,광진구,165680.0
20230107,구로구,124897.0
20230107,금천구,27687.0
20230107,노원구,129469.0
20230107,도봉구,61959.0
20230107,동대문구,86124.0
20230107,동작구,118235.0
20230107,마포구,238680.0
20230107,서대문구,73604.0
20230107,서초구,274292.0
20230107,성동구,142534.0
20230107,성북구,94480.0
20230107,송파구,249973.0
20230107,양천구,71613.0
20230107,영등포구,184092.0
20230107,용산구,104894.0
20230107,은평구,110486.0
20230107,종로구,220640.0
20230107,중구,270488.0
20230107,중랑구,71518.0
20230108,강남구,205919.0
20230108,강동구,73971.0
20230108,강북구,53279.0
20230108,강서구,110983.0
20230108,관악구,156546.0
20230108,광진구,120896.0
20230108,구로구,88127.0
20230108,금천구,19207.0
20230108,노원구,94030.0
20230108,도봉구,46917.0
20230108,동대문구,65516.0
20230108,동작구,86295.0
20230108,마포구,176277.0
20230108,서대문구,54530.0
20230108,서초구,191178.0
20230108,성동구,98989.0
20230108,성북구,70722.0
20230108,송파구,181467.0
20230108,양천구,49910.0
20230108,영등포구,139618.0
20230108,용산구,83063.0
20230108,은평구,80790.0
20230108,종로구,159207.0
20230108,중구,201428.0
20230108,중랑구,50924.0
20230109,강남구,550086.0
20230109,강동구,142566.0
20230109,강북구,91906.0
20230109,강서구,222223.0
20230109,관악구,263429.0
20230109,광진구,192767.0
20230109,구로구,181254.0
20230109,금천구,74414.0
20230109,노원구,174977.0
20230109,도봉구,81973.0
20230109,동대문구,105980.0
20230109,동작구,160338.0
20230109,마포구,282112.0
20230109,서대문구,106382.0
20230109,서초구,381749.0
20230109,성동구,204364.0
20230109,성북구,129720.0
20230109,송파구,326634.0
20230109,양천구,107411.0
20230109,영등포구,304274.0
20230109,용산구,113115.0
20230109,은평구,149921.0
20230109,종로구,278817.0
20230109,중구,405440.0
20230109,중랑구,99796.0
20230110,강남구,571977.0
20230110,강동구,146381.0
20230110,강북구,94347.0
20230110,강서구,228482.0
20230110,관악구,273894.0
20230110,광진구,198143.0
20230110,구로구,185454.0
20230110,금천구,75138.0
20230110,노원구,178213.0
20230110,도봉구,84527.0
20230110,동대문구,109606.0
20230110,동작구,164805.0
20230110,마포구,293290.0
20230110,서대문구,109364.0
20230110,서초구,392010.0
20230110,성동구,211604.0
20230110,성북구,132779.0
20230110,송파구,340990.0
20230110,양천구,109603.0
20230110,영등포구,311630.0
20230110,용산구,119771.0
20230110,은평구,154739.0
20230110,종로구,289798.0
20230110,중구,415752.0
20230110,중랑구,101690.0
20230111,강남구,571231.0
20230111,강동구,147270.0
20230111,강북구,95679.0
20230111,강서구,229060.0
20230111,관악구,276226.0
20230111,광진구,199929.0
20230111,구로구,187150.0
20230111,금천구,75011.0
20230111,노원구,181185.0
20230111,도봉구,85044.0
20230111,동대문구,110506.0
20230111,동작구,167458.0
20230111,마포구,298074.0
20230111,서대문구,110282.0
20230111,서초구,394003.0
20230111,성동구,214372.0
20230111,성북구,134424.0
20230111,송파구,344138.0
20230111,양천구,110915.0
20230111,영등포구,315166.0
20230111,용산구,124277.0
20230111,은평구,155078.0
20230111,종로구,296180.0
20230111,중구,420241.0
20230111,중랑구,102200.0
20230112,강남구,576165.0
20230112,강동구,147992.0
20230112,강북구,96130.0
20230112,강서구,230390.0
20230112,관악구,278574.0
20230112,광진구,201571.0
20230112,구로구,187925.0
20230112,금천구,74480.0
20230112,노원구,180226.0
20230112,도봉구,85555.0
20230112,동대문구,113415.0
20230112,동작구,166338.0
20230112,마포구,300633.0
20230112,서대문구,110411.0
20230112,서초구,401740.0
20230112,성동구,216685.0
20230112,성북구,136010.0
20230112,송파구,344627.0
20230112,양천구,111252.0
20230112,영등포구,315122.0
20230112,용산구,123342.0
20230112,은평구,155480.0
20230112,종로구,298333.0
20230112,중구,423360.0
20230112,중랑구,102723.0
20230113,강남구,579507.0
20230113,강동구,145912.0
20230113,강북구,93758.0
20230113,강서구,227360.0
20230113,관악구,281637.0
20230113,광진구,200979.0
20230113,구로구,185882.0
20230113,금천구,73236.0
20230113,노원구,175997.0
20230113,도봉구,82497.0
20230113,동대문구,105639.0
20230113,동작구,166150.0
20230113,마포구,302149.0
20230113,서대문구,108486.0
20230113,서초구,413739.0
20230113,성동구,214377.0
20230113,성북구,132079.0
20230113,송파구,341150.0
20230113,양천구,109952.0
20230113,영등포구,313729.0
20230113,용산구,128100.0
20230113,은평구,152094.0
20230113,종로구,285305.0
20230113,중구,426042.0
20230113,중랑구,101368.0
20230114,강남구,335601.0
20230114,강동구,104185.0
20230114,강북구,73835.0
20230114,강서구,152794.0
20230114,관악구,219337.0
20230114,광진구,160144.0
20230114,구로구,126072.0
20230114,금천구,27895.0
20230114,노원구,131351.0
20230114,도봉구,61614.0
20230114,동대문구,88441.0
20230114,동작구,119663.0
20230114,마포구,243674.0
20230114,서대문구,73871.0
20230114,서초구,282492.0
20230114,성동구,140035.0
20230114,성북구,95545.0
20230114,송파구,255978.0
20230114,양천구,72417.0
20230114,영등포구,185820.0
20230114,용산구,109617.0
20230114,은평구,110994.0
20230114,종로구,217032.0
20230114,중구,273267.0
20230114,중랑구,72667.0
20230115,강남구,208705.0
20230115,강동구,72983.0
20230115,강북구,53106.0
20230115,강서구,112144.0
20230115,관악구,155609.0
20230115,광진구,116730.0
20230115,구로구,90125.0
20230115,금천구,18967.0
20230115,노원구,93259.0
20230115,도봉구,45908.0
20230115,동대문구,66820.0
20230115,동작구,83798.0
20230115,마포구,182336.0
20230115,서대문구,52949.0
20230115,서초구,192723.0
20230115,성동구,99121.0
20230115,성북구,70653.0
20230115,송파구,179150.0
20230115,양천구,49991.0
20230115,영등포구,139156.0
20230115,용산구,84248.0
20230115,은평구,80124.0
20230115,종로구,150946.0
20230115,중구,196248.0
20230115,중랑구,51023.0
20230116,강남구,558908.0
20230116,강동구,145703.0
20230116,강북구,93289.0
20230116,강서구,227310.0
20230116,관악구,268594.0
20230116,광진구,194328.0
20230116,구로구,182968.0
20230116,금천구,74916.0
20230116,노원구,177374.0
20230116,도봉구,82907.0
20230116,동대문구,110783.0
20230116,동작구,161946.0
20230116,마포구,289408.0
20230116,서대문구,107346.0
20230116,서초구,386924.0
20230116,성동구,207027.0
20230116,성북구,131869.0
20230116,송파구,333540.0
20230116,양천구,108497.0
20230116,영등포구,309661.0
20230116,용산구,115220.0
20230116,은평구,151973.0
20230116,종로구,281005.0
20230116,중구,407239.0
20230116,중랑구,100857.0
20230117,강남구,572626.0
20230117,강동구,148008.0
20230117,강북구,95043.0
20230117,강서구,230738.0
20230117,관악구,274992.0
20230117,광진구,197385.0
20230117,구로구,186311.0
20230117,금천구,75310.0
20230117,노원구,179030.0
20230117,도봉구,84627.0
20230117,동대문구,113033.0
20230117,동작구,165215.0
20230117,마포구,294357.0
20230117,서대문구,108723.0
20230117,서초구,396261.0
20230117,성동구,212369.0
20230117,성북구,134394.0
20230117,송파구,340524.0
20230117,양천구,110495.0
20230117,영등포구,313750.0
20230117,용산구,119272.0
20230117,은평구,155544.0
20230117,종로구,287262.0
20230117,중구,413518.0
20230117,중랑구,102467.0
20230118,강남구,577228.0
20230118,강동구,149555.0
20230118,강북구,95811.0
20230118,강서구,233183.0
20230118,관악구,279586.0
20230118,광진구,201482.0
20230118,구로구,188448.0
20230118,금천구,75210.0
20230118,노원구,181938.0
20230118,도봉구,85710.0
20230118,동대문구,116433.0
20230118,동작구,168642.0
20230118,마포구,300444.0
20230118,서대문구,109862.0
20230118,서초구,401366.0
20230118,성동구,215712.0
20230118,성북구,135967.0
20230118,송파구,346194.0
20230118,양천구,112161.0
20230118,영등포구,318307.0
20230118,용산구,123062.0
20230118,은평구,157017.0
20230118,종로구,296372.0
20230118,중구,419919.0
20230118,중랑구,103382.0
20230119,강남구,570824.0
20230119,강동구,148942.0
20230119,강북구,95578.0
20230119,강서구,231582.0
20230119,관악구,277639.0
20230119,광진구,201650.0
20230119,구로구,187837.0
20230119,금천구,74730.0
20230119,노원구,181926.0
20230119,도봉구,85164.0
20230119,동대문구,113795.0
20230119,동작구,168329.0
20230119,마포구,294926.0
20230119,서대문구,107861.0
20230119,서초구,399022.0
20230119,성동구,213056.0
20230119,성북구,135673.0
20230119,송파구,348268.0
20230119,양천구,111436.0
20230119,영등포구,314291.0
20230119,용산구,118391.0
20230119,은평구,156260.0
20230119,종로구,289902.0
20230119,중구,409516.0
20230119,중랑구,103486.0
20230120,강남구,516250.0
20230120,강동구,142353.0
20230120,강북구,92439.0
20230120,강서구,221487.0
20230120,관악구,270262.0
20230120,광진구,196830.0
20230120,구로구,179269.0
20230120,금천구,67608.0
20230120,노원구,174642.0
20230120,도봉구,80721.0
20230120,동대문구,107623.0
20230120,동작구,163537.0
20230120,마포구,286442.0
20230120,서대문구,101881.0
20230120,서초구,372691.0
20230120,성동구,201047.0
20230120,성북구,129186.0
20230120,송파구,321221.0
20230120,양천구,106768.0
20230120,영등포구,297909.0
20230120,용산구,115899.0
20230120,은평구,150943.0
20230120,종로구,263593.0
20230120,중구,378719.0
20230120,중랑구,100564.0
20230121,강남구,145269.0
20230121,강동구,55411.0
20230121,강북구,44362.0
20230121,강서구,94192.0
20230121,관악구,124065.0
20230121,광진구,91474.0
20230121,구로구,68362.0
20230121,금천구,17114.0
20230121,노원구,75011.0
20230121,도봉구,36417.0
20230121,동대문구,53269.0
20230121,동작구,72031.0
20230121,마포구,132402.0
20230121,서대문구,40257.0
