"행정동_ID","행정동_명칭","자치구_명칭","시도_명칭"
"31050580","역곡2동","부천시","경기도"
"3105058","역곡2동","부천시","경기도"
"31050570","역곡1동","부천시","경기도"
"3105057","역곡1동","부천시","경기도"
"31050560","원미1동","부천시","경기도"
"3105056","원미1동","부천시","경기도"
"31050550","소사동","부천시","경기도"
"3105055","소사동","부천시","경기도"
"31050540","원미2동","부천시","경기도"
"3105054","원미2동","부천시","경기도"
"31050530","심곡3동","부천시","경기도"
"3105053","심곡3동","부천시","경기도"
"31050520","심곡1동","부천시","경기도"
"3105052","심곡1동","부천시","경기도"
"31050510","심곡2동","부천시","경기도"
"3105051","심곡2동","부천시","경기도"
"31042670","갈산동","안양시동안구","경기도"
"3104267","갈산동","안양시동안구","경기도"
"31042660","신촌동","안양시동안구","경기도"
"3104266","신촌동","안양시동안구","경기도"
"31042650","범계동","안양시동안구","경기도"
"3104265","범계동","안양시동안구","경기도"
"31042640","호계3동","안양시동안구","경기도"
"3104264","호계3동","안양시동안구","경기도"
"31042630","호계2동","안양시동안구","경기도"
"3104263","호계2동","안양시동안구","경기도"
"31042620","호계1동","안양시동안구","경기도"
"3104262","호계1동","안양시동안구","경기도"
"31042610","귀인동","안양시동안구","경기도"
"3104261","귀인동","안양시동안구","경기도"
"31042600","평안동","안양시동안구","경기도"
"3104260","평안동","안양시동안구","경기도"
"31042590","평촌동","안양시동안구","경기도"
"3104259","평촌동","안양시동안구","경기도"
"31042580","부림동","안양시동안구","경기도"
"3104258","부림동","안양시동안구","경기도"
"31042570","관양2동","안양시동안구","경기도"
"3104257","관양2동","안양시동안구","경기도"
"31042560","관양1동","안양시동안구","경기도"
"3104256","관양1동","안양시동안구","경기도"
"31042550","달안동","안양시동안구","경기도"
"3104255","달안동","안양시동안구","경기도"
"31042540","부흥동","안양시동안구","경기도"
"3104254","부흥동","안양시동안구","경기도"
"31042530","비산3동","안양시동안구","경기도"
"3104253","비산3동","안양시동안구","경기도"
"31042520","비산2동","안양시동안구","경기도"
"3104252","비산2동","안양시동안구","경기도"
"31042510","비산1동","안양시동안구","경기도"
"3104251","비산1동","안양시동안구","경기도"
"31041640","박달2동","안양시만안구","경기도"
"3104164","박달2동","안양시만안구","경기도"
"31041630","박달1동","안양시만안구","경기도"
"3104163","박달1동","안양시만안구","경기도"
"31041620","석수3동","안양시만안구","경기도"
"3104162","석수3동","안양시만안구","경기도"
"31041610","석수2동","안양시만안구","경기도"
"3104161","석수2동","안양시만안구","경기도"
"31041600","석수1동","안양시만안구","경기도"
"3104160","석수1동","안양시만안구","경기도"
"31041590","안양9동","안양시만안구","경기도"
"3104159","안양9동","안양시만안구","경기도"
"31041580","안양8동","안양시만안구","경기도"
"3104158","안양8동","안양시만안구","경기도"
"31041570","안양7동","안양시만안구","경기도"
"3104157","안양7동","안양시만안구","경기도"
"31041560","안양6동","안양시만안구","경기도"
"3104156","안양6동","안양시만안구","경기도"
"31041550","안양5동","안양시만안구","경기도"
"3104155","안양5동","안양시만안구","경기도"
"31041540","안양4동","안양시만안구","경기도"
"3104154","안양4동","안양시만안구","경기도"
"31041530","안양3동","안양시만안구","경기도"
"3104153","안양3동","안양시만안구","경기도"
"31041520","안양2동","안양시만안구","경기도"
"3104152","안양2동","안양시만안구","경기도"
"31041510","안양1동","안양시만안구","경기도"
"3104151","안양1동","안양시만안구","경기도"
"31030670","흥선동","의정부시","경기도"
"3103067","흥선동","의정부시","경기도"
"31030660","송산2동","의정부시","경기도"
"3103066","송산2동","의정부시","경기도"
"31030650","호원2동","의정부시","경기도"
"3103065","호원2동","의정부시","경기도"
"31030640","녹양동","의정부시","경기도"
"3103064","녹양동","의정부시","경기도"
"31030610","가능1동","의정부시","경기도"
"3103061","가능1동","의정부시","경기도"
"31030600","자금동","의정부시","경기도"
"3103060","자금동","의정부시","경기도"
"31030590","송산1동","의정부시","경기도"
"3103059","송산1동","의정부시","경기도"
"31030580","신곡2동","의정부시","경기도"
"3103058","신곡2동","의정부시","경기도"
"31030570","신곡1동","의정부시","경기도"
"3103057","신곡1동","의정부시","경기도"
"31030560","장암동","의정부시","경기도"
"3103056","장암동","의정부시","경기도"
"31030550","호원1동","의정부시","경기도"
"3103055","호원1동","의정부시","경기도"
"31030530","의정부3동","의정부시","경기도"
"3103053","의정부3동","의정부시","경기도"
"31030520","의정부2동","의정부시","경기도"
"3103052","의정부2동","의정부시","경기도"
"31030510","의정부1동","의정부시","경기도"
"3103051","의정부1동","의정부시","경기도"
"31023780","정자동","분당구","경기도"
"3102378","정자동","분당구","경기도"
"31023770","정자1동","분당구","경기도"
"3102377","정자1동","분당구","경기도"
"31023760","백현동","성남시분당구","경기도"
"3102376","백현동","성남시분당구","경기도"
"31023750","판교동","성남시분당구","경기도"
"3102375","판교동","성남시분당구","경기도"
"31023740","삼평동","성남시분당구","경기도"
"3102374","삼평동","성남시분당구","경기도"
"31023720","구미1동","성남시분당구","경기도"
"3102372","구미1동","성남시분당구","경기도"
"31023710","금곡동","성남시분당구","경기도"
"3102371","금곡동","성남시분당구","경기도"
"31023680","운중동","성남시분당구","경기도"
"3102368","운중동","성남시분당구","경기도"
"31023670","구미동","성남시분당구","경기도"
"3102367","구미동","성남시분당구","경기도"
"31023640","야탑2동","성남시분당구","경기도"
"3102364","야탑2동","성남시분당구","경기도"
"31023630","야탑3동","성남시분당구","경기도"
"3102363","야탑3동","성남시분당구","경기도"
"31023620","야탑1동","성남시분당구","경기도"
"3102362","야탑1동","성남시분당구","경기도"
"31023610","이매2동","성남시분당구","경기도"
"3102361","이매2동","성남시분당구","경기도"
"31023600","이매1동","성남시분당구","경기도"
"3102360","이매1동","성남시분당구","경기도"
"31023590","서현2동","성남시분당구","경기도"
"3102359","서현2동","성남시분당구","경기도"
"31023580","서현1동","성남시분당구","경기도"
"3102358","서현1동","성남시분당구","경기도"
"31023560","정자3동","성남시분당구","경기도"
"3102356","정자3동","성남시분당구","경기도"
"31023550","정자2동","성남시분당구","경기도"
"3102355","정자2동","성남시분당구","경기도"
"31023540","수내2동","성남시분당구","경기도"
"3102354","수내2동","성남시분당구","경기도"
"31023530","수내1동","성남시분당구","경기도"
"3102353","수내1동","성남시분당구","경기도"
"31023520","수내3동","성남시분당구","경기도"
"3102352","수내3동","성남시분당구","경기도"
"31023510","분당동","성남시분당구","경기도"
"3102351","분당동","성남시분당구","경기도"
"31022620","중앙동","성남시중원구","경기도"
"3102262","중앙동","성남시중원구","경기도"
"31022610","도촌동","성남시중원구","경기도"
"3102261","도촌동","성남시중원구","경기도"
"31022600","하대원동","성남시중원구","경기도"
"3102260","하대원동","성남시중원구","경기도"
"31022590","상대원3동","성남시중원구","경기도"
"3102259","상대원3동","성남시중원구","경기도"
"31022580","상대원2동","성남시중원구","경기도"
"3102258","상대원2동","성남시중원구","경기도"
"31022570","상대원1동","성남시중원구","경기도"
"3102257","상대원1동","성남시중원구","경기도"
"31022560","은행2동","성남시중원구","경기도"
"3102256","은행2동","성남시중원구","경기도"
"31022550","은행1동","성남시중원구","경기도"
"3102255","은행1동","성남시중원구","경기도"
"31022540","금광2동","성남시중원구","경기도"
"3102254","금광2동","성남시중원구","경기도"
"31022530","금광1동","성남시중원구","경기도"
"3102253","금광1동","성남시중원구","경기도"
"31022510","성남동","성남시중원구","경기도"
"3102251","성남동","성남시중원구","경기도"
"31021680","위례동","수정구","경기도"
"3102168","위례동","수정구","경기도"
"31021670","복정동","수정구","경기도"
"3102167","복정동","수정구","경기도"
"31021660","시흥동","성남시수정구","경기도"
"3102166","시흥동","성남시수정구","경기도"
"31021650","고등동","성남시수정구","경기도"
"3102165","고등동","성남시수정구","경기도"
"31021640","신촌동","성남시수정구","경기도"
"3102164","신촌동","성남시수정구","경기도"
"31021620","양지동","성남시수정구","경기도"
"3102162","양지동","성남시수정구","경기도"
"31021610","산성동","성남시수정구","경기도"
"3102161","산성동","성남시수정구","경기도"
"31021600","단대동","성남시수정구","경기도"
"3102160","단대동","성남시수정구","경기도"
"31021590","수진2동","성남시수정구","경기도"
"3102159","수진2동","성남시수정구","경기도"
"31021580","수진1동","성남시수정구","경기도"
"3102158","수진1동","성남시수정구","경기도"
"31021570","태평4동","성남시수정구","경기도"
"3102157","태평4동","성남시수정구","경기도"
"31021560","태평3동","성남시수정구","경기도"
"3102156","태평3동","성남시수정구","경기도"
"31021550","태평2동","성남시수정구","경기도"
"3102155","태평2동","성남시수정구","경기도"
"31021540","태평1동","성남시수정구","경기도"
"3102154","태평1동","성남시수정구","경기도"
"31021530","신흥3동","성남시수정구","경기도"
"3102153","신흥3동","성남시수정구","경기도"
"31021520","신흥2동","성남시수정구","경기도"
"3102152","신흥2동","성남시수정구","경기도"
"31021510","신흥1동","성남시수정구","경기도"
"3102151","신흥1동","성남시수정구","경기도"
"31014660","영통3동","영통구","경기도"
"3101466","영통3동","영통구","경기도"
"31014650","영통2동","영통구","경기도"
"3101465","영통2동","영통구","경기도"
"31014640","영통1동","영통구","경기도"
"3101464","영통1동","영통구","경기도"
"31014630","광교2동","영통구","경기도"
"3101463","광교2동","영통구","경기도"
"31014620","광교1동","영통구","경기도"
"3101462","광교1동","영통구","경기도"
"31014600","원천동","수원시영통구","경기도"
"3101460","원천동","수원시영통구","경기도"
"31014590","태장동","수원시영통구","경기도"
"3101459","태장동","수원시영통구","경기도"
"31014540","매탄4동","수원시영통구","경기도"
"3101454","매탄4동","수원시영통구","경기도"
"31014530","매탄3동","수원시영통구","경기도"
"3101453","매탄3동","수원시영통구","경기도"
"31014520","매탄2동","수원시영통구","경기도"
"3101452","매탄2동","수원시영통구","경기도"
"31014510","매탄1동","수원시영통구","경기도"
"3101451","매탄1동","수원시영통구","경기도"
"31013720","행궁동","수원시팔달구","경기도"
"3101372","행궁동","수원시팔달구","경기도"
"31013710","화서2동","수원시팔달구","경기도"
"3101371","화서2동","수원시팔달구","경기도"
"31013700","화서1동","수원시팔달구","경기도"
"3101370","화서1동","수원시팔달구","경기도"
"31013690","고등동","수원시팔달구","경기도"
"3101369","고등동","수원시팔달구","경기도"
"31013680","매산동","수원시팔달구","경기도"
"3101368","매산동","수원시팔달구","경기도"
"31013670","매교동","수원시팔달구","경기도"
"3101367","매교동","수원시팔달구","경기도"
"31013560","인계동","수원시팔달구","경기도"
"3101356","인계동","수원시팔달구","경기도"
"31013550","우만2동","수원시팔달구","경기도"
"3101355","우만2동","수원시팔달구","경기도"
"31013540","우만1동","수원시팔달구","경기도"
"3101354","우만1동","수원시팔달구","경기도"
"31013530","지동","수원시팔달구","경기도"
"3101353","지동","수원시팔달구","경기도"
"31012660","호매실동","권선구","경기도"
"3101266","호매실동","권선구","경기도"
"31012650","금곡동","권선구","경기도"
"3101265","금곡동","권선구","경기도"
"31012640","권선2동","수원시권선구","경기도"
"3101264","권선2동","수원시권선구","경기도"
"31012620","입북동","수원시권선구","경기도"
"3101262","입북동","수원시권선구","경기도"
"31012610","곡선동","수원시권선구","경기도"
"3101261","곡선동","수원시권선구","경기도"
"31012600","권선1동","수원시권선구","경기도"
"3101260","권선1동","수원시권선구","경기도"
"31012570","구운동","수원시권선구","경기도"
"3101257","구운동","수원시권선구","경기도"
"31012560","서둔동","수원시권선구","경기도"
"3101256","서둔동","수원시권선구","경기도"
"31012550","평동","수원시권선구","경기도"
"3101255","평동","수원시권선구","경기도"
"31012540","세류3동","수원시권선구","경기도"
"3101254","세류3동","수원시권선구","경기도"
"31012530","세류2동","수원시권선구","경기도"
"3101253","세류2동","수원시권선구","경기도"
"31012520","세류1동","수원시권선구","경기도"
"3101252","세류1동","수원시권선구","경기도"
"31011630","조원2동","수원시장안구","경기도"
"3101163","조원2동","수원시장안구","경기도"
"31011620","정자3동","수원시장안구","경기도"
"3101162","정자3동","수원시장안구","경기도"
"31011610","연무동","수원시장안구","경기도"
"3101161","연무동","수원시장안구","경기도"
"31011600","조원1동","수원시장안구","경기도"
"3101160","조원1동","수원시장안구","경기도"
"31011590","송죽동","수원시장안구","경기도"
"3101159","송죽동","수원시장안구","경기도"
"31011580","영화동","수원시장안구","경기도"
"3101158","영화동","수원시장안구","경기도"
"31011570","정자2동","수원시장안구","경기도"
"3101157","정자2동","수원시장안구","경기도"
"31011560","정자1동","수원시장안구","경기도"
"3101156","정자1동","수원시장안구","경기도"
"31011550","율천동","수원시장안구","경기도"
"3101155","율천동","수원시장안구","경기도"
"31011540","파장동","수원시장안구","경기도"
"3101154","파장동","수원시장안구","경기도"
"23320370","영흥면","옹진군","인천"
"2332037","영흥면","옹진군","인천"
"23320360","자월면","옹진군","인천"
"2332036","자월면","옹진군","인천"
"23320350","덕적면","옹진군","인천"
"2332035","덕적면","옹진군","인천"
"23320340","대청면","옹진군","인천"
"2332034","대청면","옹진군","인천"
"23320330","백령면","옹진군","인천"
"2332033","백령면","옹진군","인천"
"23320320","연평면","옹진군","인천"
"2332032","연평면","옹진군","인천"
"23320310","북도면","옹진군","인천"
"2332031","북도면","옹진군","인천"
"23310420","서도면","강화군","인천"
"2331042","서도면","강화군","인천"
"23310410","삼산면","강화군","인천"
"2331041","삼산면","강화군","인천"
"23310400","교동면","강화군","인천"
"2331040","교동면","강화군","인천"
"23310390","송해면","강화군","인천"
"2331039","송해면","강화군","인천"
"23310380","양사면","강화군","인천"
"2331038","양사면","강화군","인천"
"23310370","하점면","강화군","인천"
"2331037","하점면","강화군","인천"
"23310360","내가면","강화군","인천"
"2331036","내가면","강화군","인천"
"23310350","양도면","강화군","인천"
"2331035","양도면","강화군","인천"
"23310340","화도면","강화군","인천"
"2331034","화도면","강화군","인천"
"23310330","길상면","강화군","인천"
"2331033","길상면","강화군","인천"
"23310320","불은면","강화군","인천"
"2331032","불은면","강화군","인천"
"23310310","선원면","강화군","인천"
"2331031","선원면","강화군","인천"
"23310110","강화읍","강화군","인천"
"2331011","강화읍","강화군","인천"
"23080790","청라3동","서구","인천"
"2308079","청라3동","서구","인천"
"23080780","청라2동","서구","인천"
"2308078","청라2동","서구","인천"
"23080770","검단5동","서구","인천"
"2308077","검단5동","서구","인천"
"23080760","검단1동","서구","인천"
"2308076","검단1동","서구","인천"
"23080740","청라1동","서구","인천"
"2308074","청라1동","서구","인천"
"23080730","신현원창동","서구","인천"
"2308073","신현원창동","서구","인천"
"23080710","검단4동","서구","인천"
"2308071","검단4동","서구","인천"
"23080700","검단3동","서구","인천"
"2308070","검단3동","서구","인천"
"23080690","검단2동","서구","인천"
"2308069","검단2동","서구","인천"
"23080650","가좌4동","서구","인천"
"2308065","가좌4동","서구","인천"
"23080640","가좌3동","서구","인천"
"2308064","가좌3동","서구","인천"
"23080630","가좌2동","서구","인천"
"2308063","가좌2동","서구","인천"
"23080620","가좌1동","서구","인천"
"2308062","가좌1동","서구","인천"
"23080600","석남3동","서구","인천"
"2308060","석남3동","서구","인천"
"23080590","석남2동","서구","인천"
"2308059","석남2동","서구","인천"
"23080580","석남1동","서구","인천"
"2308058","석남1동","서구","인천"
"23080560","가정3동","서구","인천"
"2308056","가정3동","서구","인천"
"23080550","가정2동","서구","인천"
"2308055","가정2동","서구","인천"
"23080540","가정1동","서구","인천"
"2308054","가정1동","서구","인천"
"23080530","연희동","서구","인천"
"2308053","연희동","서구","인천"
"23080510","검암경서동","서구","인천"
"2308051","검암경서동","서구","인천"
"23070640","계양3동","계양구","인천"
"2307064","계양3동","계양구","인천"
"23070630","계양1동","계양구","인천"
"2307063","계양1동","계양구","인천"
"23070620","계산4동","계양구","인천"
"2307062","계산4동","계양구","인천"
"23070610","계양2동","계양구","인천"
"2307061","계양2동","계양구","인천"
"23070580","작전서운동","계양구","인천"
"2307058","작전서운동","계양구","인천"
"23070570","작전2동","계양구","인천"
"2307057","작전2동","계양구","인천"
"23070560","작전1동","계양구","인천"
"2307056","작전1동","계양구","인천"
"23070550","계산3동","계양구","인천"
"2307055","계산3동","계양구","인천"
"23070540","계산2동","계양구","인천"
"2307054","계산2동","계양구","인천"
"23070530","계산1동","계양구","인천"
"2307053","계산1동","계양구","인천"
"23070520","효성2동","계양구","인천"
"2307052","효성2동","계양구","인천"
"23070510","효성1동","계양구","인천"
"2307051","효성1동","계양구","인천"
"23060720","삼산2동","부평구","인천"
"2306072","삼산2동","부평구","인천"
"23060710","십정2동","부평구","인천"
"2306071","십정2동","부평구","인천"
"23060700","십정1동","부평구","인천"
"2306070","십정1동","부평구","인천"
"23060690","일신동","부평구","인천"
"2306069","일신동","부평구","인천"
"23060680","부개3동","부평구","인천"
"2306068","부개3동","부평구","인천"
"23060670","부개2동","부평구","인천"
"2306067","부개2동","부평구","인천"
"23060660","부개1동","부평구","인천"
"2306066","부개1동","부평구","인천"
"23060650","삼산1동","부평구","인천"
"2306065","삼산1동","부평구","인천"
"23060640","갈산2동","부평구","인천"
"2306064","갈산2동","부평구","인천"
"23060630","갈산1동","부평구","인천"
"2306063","갈산1동","부평구","인천"
"23060620","청천2동","부평구","인천"
"2306062","청천2동","부평구","인천"
"23060610","청천1동","부평구","인천"
"2306061","청천1동","부평구","인천"
"23060600","산곡4동","부평구","인천"
"2306060","산곡4동","부평구","인천"
"23060590","산곡3동","부평구","인천"
"2306059","산곡3동","부평구","인천"
"23060580","산곡2동","부평구","인천"
"2306058","산곡2동","부평구","인천"
"23060570","산곡1동","부평구","인천"
"2306057","산곡1동","부평구","인천"
"23060560","부평6동","부평구","인천"
"2306056","부평6동","부평구","인천"
"23060550","부평5동","부평구","인천"
"2306055","부평5동","부평구","인천"
"23060540","부평4동","부평구","인천"
"2306054","부평4동","부평구","인천"
"23060530","부평3동","부평구","인천"
"2306053","부평3동","부평구","인천"
"23060520","부평2동","부평구","인천"
"2306052","부평2동","부평구","인천"
"23060510","부평1동","부평구","인천"
"2306051","부평1동","부평구","인천"
"23050740","논현고잔동","남동구","인천"
"2305074","논현고잔동","남동구","인천"
"23050730","논현2동","남동구","인천"
"2305073","논현2동","남동구","인천"
"23050720","논현1동","남동구","인천"
"2305072","논현1동","남동구","인천"
"23050670","남촌도림동","남동구","인천"
"2305067","남촌도림동","남동구","인천"
"23050650","장수서창동","남동구","인천"
"2305065","장수서창동","남동구","인천"
"23050640","만수6동","남동구","인천"
"2305064","만수6동","남동구","인천"
"23050630","만수5동","남동구","인천"
"2305063","만수5동","남동구","인천"
"23050620","만수4동","남동구","인천"
"2305062","만수4동","남동구","인천"
"23050610","만수3동","남동구","인천"
"2305061","만수3동","남동구","인천"
"23050600","만수2동","남동구","인천"
"2305060","만수2동","남동구","인천"
"23050590","만수1동","남동구","인천"
"2305059","만수1동","남동구","인천"
"23050580","간석4동","남동구","인천"
"2305058","간석4동","남동구","인천"
"23050570","간석3동","남동구","인천"
"2305057","간석3동","남동구","인천"
"23050560","간석2동","남동구","인천"
"2305056","간석2동","남동구","인천"
"23050550","간석1동","남동구","인천"
"2305055","간석1동","남동구","인천"
"23050540","구월4동","남동구","인천"
"2305054","구월4동","남동구","인천"
"23050530","구월3동","남동구","인천"
"2305053","구월3동","남동구","인천"
"23050520","구월2동","남동구","인천"
"2305052","구월2동","남동구","인천"
"23050510","구월1동","남동구","인천"
"2305051","구월1동","남동구","인천"
"23040650","송도3동","연수구","인천"
"2304065","송도3동","연수구","인천"
"23040640","송도1동","연수구","인천"
"2304064","송도1동","연수구","인천"
"23040630","송도2동","연수구","인천"
"2304063","송도2동","연수구","인천"
"23040600","옥련2동","연수구","인천"
"2304060","옥련2동","연수구","인천"
"23040590","동춘3동","연수구","인천"
"2304059","동춘3동","연수구","인천"
"23040580","동춘2동","연수구","인천"
"2304058","동춘2동","연수구","인천"
"23040570","동춘1동","연수구","인천"
"2304057","동춘1동","연수구","인천"
"23040560","청학동","연수구","인천"
"2304056","청학동","연수구","인천"
"23040550","연수3동","연수구","인천"
"2304055","연수3동","연수구","인천"
"23040540","연수2동","연수구","인천"
"2304054","연수2동","연수구","인천"
"23040530","연수1동","연수구","인천"
"2304053","연수1동","연수구","인천"
"23040520","선학동","연수구","인천"
"2304052","선학동","연수구","인천"
"23040510","옥련1동","연수구","인천"
"2304051","옥련1동","연수구","인천"
"23030770","도화2,3동","남구","인천"
"2303077","도화2,3동","남구","인천"
"23030760","용현1,4동","남구","인천"
"2303076","용현1,4동","남구","인천"
"23030750","숭의1,3동","남구","인천"
"2303075","숭의1,3동","남구","인천"
"23030740","문학동","남구","인천"
"2303074","문학동","남구","인천"
"23030730","관교동","남구","인천"
"2303073","관교동","남구","인천"
"23030720","주안8동","남구","인천"
"2303072","주안8동","남구","인천"
"23030710","주안7동","남구","인천"
"2303071","주안7동","남구","인천"
"23030700","주안6동","남구","인천"
"2303070","주안6동","남구","인천"
"23030690","주안5동","남구","인천"
"2303069","주안5동","남구","인천"
"23030680","주안4동","남구","인천"
"2303068","주안4동","남구","인천"
"23030670","주안3동","남구","인천"
"2303067","주안3동","남구","인천"
"23030660","주안2동","남구","인천"
"2303066","주안2동","남구","인천"
"23030650","주안1동","남구","인천"
"2303065","주안1동","남구","인천"
"23030620","도화1동","남구","인천"
"2303062","도화1동","남구","인천"
"23030610","학익2동","남구","인천"
"2303061","학익2동","남구","인천"
"23030600","학익1동","남구","인천"
"2303060","학익1동","남구","인천"
"23030590","용현5동","남구","인천"
"2303059","용현5동","남구","인천"
"23030570","용현3동","남구","인천"
"2303057","용현3동","남구","인천"
"23030560","용현2동","남구","인천"
"2303056","용현2동","남구","인천"
"23030540","숭의4동","남구","인천"
"2303054","숭의4동","남구","인천"
"23030520","숭의2동","남구","인천"
"2303052","숭의2동","남구","인천"
"23020640","금창동","동구","인천"
"2302064","금창동","동구","인천"
"23020630","송림6동","동구","인천"
"2302063","송림6동","동구","인천"
"23020610","송림4동","동구","인천"
"2302061","송림4동","동구","인천"
"23020600","송림3,5동","동구","인천"
"2302060","송림3,5동","동구","인천"
"23020590","송림2동","동구","인천"
"2302059","송림2동","동구","인천"
"23020580","송림1동","동구","인천"
"2302058","송림1동","동구","인천"
"23020570","송현3동","동구","인천"
"2302057","송현3동","동구","인천"
"23020550","송현1,2동","동구","인천"
"2302055","송현1,2동","동구","인천"
"23020530","화수2동","동구","인천"
"2302053","화수2동","동구","인천"
"23020520","화수1,화평동","동구","인천"
"2302052","화수1,화평동","동구","인천"
"23020510","만석동","동구","인천"
"2302051","만석동","동구","인천"
"23010660","영종1동","중구","인천"
"2301066","영종1동","중구","인천"
"23010650","영종동","중구","인천"
"2301065","영종동","중구","인천"
"23010640","운서동","중구","인천"
"2301064","운서동","중구","인천"
"23010630","용유동","중구","인천"
"2301063","용유동","중구","인천"
"23010610","송월동","중구","인천"
"2301061","송월동","중구","인천"
"23010600","북성동","중구","인천"
"2301060","북성동","중구","인천"
"23010580","동인천동","중구","인천"
"2301058","동인천동","중구","인천"
"23010570","율목동","중구","인천"
"2301057","율목동","중구","인천"
"23010560","도원동","중구","인천"
"2301056","도원동","중구","인천"
"23010540","신흥동","중구","인천"
"2301054","신흥동","중구","인천"
"23010530","신포동","중구","인천"
"2301053","신포동","중구","인천"
"23010520","연안동","중구","인천"
"2301052","연안동","중구","인천"
"11250770","상일2동","강동구","서울"
"11250760","상일1동","강동구","서울"
"11250750","강일동","강동구","서울"
"11250740","길동","강동구","서울"
"1125074","길동","강동구","서울"
"11250730","천호2동","강동구","서울"
"1125073","천호2동","강동구","서울"
"11250720","암사1동","강동구","서울"
"1125072","암사1동","강동구","서울"
"11250710","둔촌2동","강동구","서울"
"1125071","둔촌2동","강동구","서울"
"11250700","둔촌1동","강동구","서울"
"1125070","둔촌1동","강동구","서울"
"11250670","성내3동","강동구","서울"
"1125067","성내3동","강동구","서울"
"11250660","성내2동","강동구","서울"
"1125066","성내2동","강동구","서울"
"11250650","성내1동","강동구","서울"
"1125065","성내1동","강동구","서울"
"11250630","천호3동","강동구","서울"
"1125063","천호3동","강동구","서울"
"11250610","천호1동","강동구","서울"
"1125061","천호1동","강동구","서울"
"11250590","암사3동","강동구","서울"
"1125059","암사3동","강동구","서울"
"11250580","암사2동","강동구","서울"
"1125058","암사2동","강동구","서울"
"11250560","고덕2동","강동구","서울"
"1125056","고덕2동","강동구","서울"
"11250550","고덕1동","강동구","서울"
"1125055","고덕1동","강동구","서울"
"11250540","명일2동","강동구","서울"
"1125054","명일2동","강동구","서울"
"11250530","명일1동","강동구","서울"
"1125053","명일1동","강동구","서울"
"11240820","위례동","송파구","서울"
"1124082","위례동","송파구","서울"
"11240810","장지동","송파구","서울"
"1124081","장지동","송파구","서울"
"11240800","잠실3동","송파구","서울"
"1124080","잠실3동","송파구","서울"
"11240790","잠실2동","송파구","서울"
"1124079","잠실2동","송파구","서울"
"11240780","잠실7동","송파구","서울"
"1124078","잠실7동","송파구","서울"
"11240770","잠실6동","송파구","서울"
"1124077","잠실6동","송파구","서울"
"11240750","잠실4동","송파구","서울"
"1124075","잠실4동","송파구","서울"
"11240710","잠실본동","송파구","서울"
"1124071","잠실본동","송파구","서울"
"11240690","문정2동","송파구","서울"
"1124069","문정2동","송파구","서울"
"11240680","문정1동","송파구","서울"
"1124068","문정1동","송파구","서울"
"11240670","가락2동","송파구","서울"
"1124067","가락2동","송파구","서울"
"11240660","가락1동","송파구","서울"
"1124066","가락1동","송파구","서울"
"11240650","가락본동","송파구","서울"
"1124065","가락본동","송파구","서울"
"11240640","삼전동","송파구","서울"
"1124064","삼전동","송파구","서울"
"11240630","석촌동","송파구","서울"
"1124063","석촌동","송파구","서울"
"11240620","송파2동","송파구","서울"
"1124062","송파2동","송파구","서울"
"11240610","송파1동","송파구","서울"
"1124061","송파1동","송파구","서울"
"11240600","오금동","송파구","서울"
"1124060","오금동","송파구","서울"
"11240590","오륜동","송파구","서울"
"1124059","오륜동","송파구","서울"
"11240580","방이2동","송파구","서울"
"1124058","방이2동","송파구","서울"
"11240570","방이1동","송파구","서울"
"1124057","방이1동","송파구","서울"
"11240560","마천2동","송파구","서울"
"1124056","마천2동","송파구","서울"
"11240550","마천1동","송파구","서울"
"1124055","마천1동","송파구","서울"
"11240540","거여2동","송파구","서울"
"1124054","거여2동","송파구","서울"
"11240530","거여1동","송파구","서울"
"1124053","거여1동","송파구","서울"
"11240520","풍납2동","송파구","서울"
"1124052","풍납2동","송파구","서울"
"11240510","풍납1동","송파구","서울"
"1124051","풍납1동","송파구","서울"
"11230800","개포2동","강남구","서울"
"1123080","개포2동","강남구","서울"
"11230790","대치2동","강남구","서울"
"1123079","대치2동","강남구","서울"
"11230780","청담동","강남구","서울"
"1123078","청담동","강남구","서울"
"11230770","압구정동","강남구","서울"
"1123077","압구정동","강남구","서울"
"11230760","세곡동","강남구","서울"
"1123076","세곡동","강남구","서울"
"11230750","수서동","강남구","서울"
"1123075","수서동","강남구","서울"
"11230730","일원1동","강남구","서울"
"1123073","일원1동","강남구","서울"
"11230720","일원본동","강남구","서울"
"1123072","일원본동","강남구","서울"
"11230710","개포4동","강남구","서울"
"1123071","개포4동","강남구","서울"
"11230680","개포1동","강남구","서울"
"1123068","개포1동","강남구","서울"
"11230670","도곡2동","강남구","서울"
"1123067","도곡2동","강남구","서울"
"11230660","도곡1동","강남구","서울"
"1123066","도곡1동","강남구","서울"
"11230650","역삼2동","강남구","서울"
"1123065","역삼2동","강남구","서울"
"11230640","역삼1동","강남구","서울"
"1123064","역삼1동","강남구","서울"
"11230630","대치4동","강남구","서울"
"1123063","대치4동","강남구","서울"
"11230600","대치1동","강남구","서울"
"1123060","대치1동","강남구","서울"
"11230590","삼성2동","강남구","서울"
"1123059","삼성2동","강남구","서울"
"11230580","삼성1동","강남구","서울"
"1123058","삼성1동","강남구","서울"
"11230530","논현2동","강남구","서울"
"1123053","논현2동","강남구","서울"
"11230520","논현1동","강남구","서울"
"1123052","논현1동","강남구","서울"
"11230511","개포3동","강남구","서울"
"11230510","신사동","강남구","서울"
